genes	GOcats
GRMZM2G340458	GO:0007264
GRMZM2G340458	GO:0015031
GRMZM2G340470	GO:0005488
GRMZM2G340527	GO:0004748
GRMZM2G340527	GO:0005515
GRMZM2G340527	GO:0005524
GRMZM2G340527	GO:0005971
GRMZM2G340527	GO:0006260
GRMZM2G340527	GO:0055114
GRMZM2G340542	GO:0003676
GRMZM2G340542	GO:0005524
GRMZM2G340542	GO:0006139
GRMZM2G340542	GO:0008026
GRMZM2G340542	GO:0016818
GRMZM2G340578	GO:0016021
GRMZM2G340578	GO:0055085
GRMZM2G340601	GO:0003677
GRMZM2G340601	GO:0003723
GRMZM2G340633	GO:0005576
GRMZM2G340633	GO:0007586
GRMZM2G340633	GO:0008047
GRMZM2G340633	GO:0016042
GRMZM2G340642	GO:0008270
GRMZM2G340654	GO:0004672
GRMZM2G340654	GO:0004674
GRMZM2G340654	GO:0005524
GRMZM2G340654	GO:0006468
GRMZM2G340721	GO:0005515
GRMZM2G340739	GO:0006508
GRMZM2G340739	GO:0008234
GRMZM2G340749	GO:0005096
GRMZM2G340749	GO:0005634
GRMZM2G340749	GO:0016020
GRMZM2G340749	GO:0030528
GRMZM2G340749	GO:0045449
GRMZM2G340756	GO:0003677
GRMZM2G340756	GO:0008270
GRMZM2G340762	GO:0004413
GRMZM2G340762	GO:0005524
GRMZM2G340762	GO:0006566
GRMZM2G340765	GO:0008270
GRMZM2G340774	GO:0005524
GRMZM2G340774	GO:0005975
GRMZM2G340774	GO:0016773
GRMZM2G340807	GO:0005509
GRMZM2G340863	GO:0003676
GRMZM2G340863	GO:0008270
GRMZM2G340933	GO:0005525
GRMZM2G340933	GO:0005737
GRMZM2G340955	GO:0004553
GRMZM2G340955	GO:0005975
GRMZM2G340958	GO:0042309
GRMZM2G340958	GO:0050825
GRMZM2G340958	GO:0050826
GRMZM2G340965	GO:0016491
GRMZM2G340965	GO:0055114
GRMZM2G340968	GO:0003735
GRMZM2G340968	GO:0005622
GRMZM2G340968	GO:0005840
GRMZM2G340968	GO:0006412
GRMZM2G341010	GO:0003824
GRMZM2G341010	GO:0016866
GRMZM2G341058	GO:0003824
GRMZM2G341058	GO:0005524
GRMZM2G341058	GO:0006754
GRMZM2G341058	GO:0006812
GRMZM2G341058	GO:0008152
GRMZM2G341058	GO:0015662
GRMZM2G341058	GO:0016020
GRMZM2G341058	GO:0016021
GRMZM2G341058	GO:0016820
GRMZM2G341058	GO:0016887
GRMZM2G341089	GO:0019787
GRMZM2G341089	GO:0043687
GRMZM2G341089	GO:0051246
GRMZM2G341159	GO:0005515
GRMZM2G341159	GO:0008270
GRMZM2G341166	GO:0005488
GRMZM2G341190	GO:0005488
GRMZM2G341253	GO:0016747
GRMZM2G341263	GO:0005488
GRMZM2G341269	GO:0004938
GRMZM2G341269	GO:0007186
GRMZM2G341269	GO:0016021
GRMZM2G341271	GO:0005515
GRMZM2G341271	GO:0005524
GRMZM2G341271	GO:0006298
GRMZM2G341271	GO:0008270
GRMZM2G341271	GO:0030983
GRMZM2G341302	GO:0004672
GRMZM2G341302	GO:0004674
GRMZM2G341302	GO:0005488
GRMZM2G341302	GO:0005524
GRMZM2G341302	GO:0006468
GRMZM2G341304	GO:0003677
GRMZM2G341304	GO:0003918
GRMZM2G341304	GO:0004672
GRMZM2G341304	GO:0004674
GRMZM2G341304	GO:0005488
GRMZM2G341304	GO:0005524
GRMZM2G341304	GO:0006265
GRMZM2G341304	GO:0006468
GRMZM2G341334	GO:0003676
GRMZM2G341334	GO:0003677
GRMZM2G341334	GO:0004803
GRMZM2G341334	GO:0006313
GRMZM2G341334	GO:0008270
GRMZM2G341379	GO:0004672
GRMZM2G341379	GO:0004674
GRMZM2G341379	GO:0005524
GRMZM2G341379	GO:0006468
GRMZM2G341394	GO:0006519
GRMZM2G341394	GO:0016831
GRMZM2G341404	GO:0031072
GRMZM2G341405	GO:0000156
GRMZM2G341405	GO:0000160
GRMZM2G341405	GO:0004427
GRMZM2G341405	GO:0005488
GRMZM2G341405	GO:0006355
GRMZM2G341405	GO:0009678
GRMZM2G341405	GO:0015992
GRMZM2G341405	GO:0016020
GRMZM2G341410	GO:0005515
GRMZM2G341424	GO:0005093
GRMZM2G341424	GO:0015031
GRMZM2G341424	GO:0043087
GRMZM2G341427	GO:0004611
GRMZM2G341427	GO:0005507
GRMZM2G341427	GO:0006094
GRMZM2G341427	GO:0009055
GRMZM2G341427	GO:0017076
GRMZM2G341442	GO:0016021
GRMZM2G341460	GO:0005506
GRMZM2G341460	GO:0016491
GRMZM2G341460	GO:0055114
GRMZM2G341499	GO:0004930
GRMZM2G341499	GO:0004965
GRMZM2G341499	GO:0004970
GRMZM2G341499	GO:0005215
GRMZM2G341499	GO:0005234
GRMZM2G341499	GO:0006810
GRMZM2G341499	GO:0007186
GRMZM2G341499	GO:0016020
GRMZM2G341499	GO:0016021
GRMZM2G341499	GO:0030288
GRMZM2G341601	GO:0003677
GRMZM2G341601	GO:0045449
GRMZM2G341698	GO:0003677
GRMZM2G341698	GO:0004879
GRMZM2G341698	GO:0005634
GRMZM2G341698	GO:0006355
GRMZM2G341723	GO:0005506
GRMZM2G341723	GO:0016712
GRMZM2G341723	GO:0020037
GRMZM2G341723	GO:0055114
GRMZM2G341729	GO:0006950
GRMZM2G341732	GO:0008060
GRMZM2G341732	GO:0008270
GRMZM2G341732	GO:0032312
GRMZM2G341747	GO:0005516
GRMZM2G341747	GO:0005634
GRMZM2G341747	GO:0030528
GRMZM2G341747	GO:0045449
GRMZM2G341934	GO:0004601
GRMZM2G341934	GO:0005576
GRMZM2G341934	GO:0006826
GRMZM2G341934	GO:0006879
GRMZM2G341934	GO:0006979
GRMZM2G341934	GO:0008199
GRMZM2G341934	GO:0020037
GRMZM2G341934	GO:0055114
GRMZM2G341959	GO:0008146
GRMZM2G342010	GO:0016788
GRMZM2G342033	GO:0006952
GRMZM2G342033	GO:0009607
GRMZM2G342039	GO:0005515
GRMZM2G342039	GO:0008270
GRMZM2G342042	GO:0004674
GRMZM2G342042	GO:0005524
GRMZM2G342042	GO:0006468
GRMZM2G342058	GO:0005515
GRMZM2G342058	GO:0019538
GRMZM2G342105	GO:0008270
GRMZM2G342107	GO:0003677
GRMZM2G342107	GO:0045449
GRMZM2G342113	GO:0003676
GRMZM2G342113	GO:0008270
GRMZM2G342197	GO:0003824
GRMZM2G342197	GO:0004722
GRMZM2G342197	GO:0006470
GRMZM2G342197	GO:0008287
GRMZM2G342203	GO:0006629
GRMZM2G342203	GO:0016298
GRMZM2G342226	GO:0003676
GRMZM2G342226	GO:0005524
GRMZM2G342226	GO:0008026
GRMZM2G342226	GO:0008152
GRMZM2G342226	GO:0016779
GRMZM2G342246	GO:0005576
GRMZM2G342246	GO:0019953
GRMZM2G342267	GO:0003676
GRMZM2G342267	GO:0008270
GRMZM2G342281	GO:0005543
GRMZM2G342290	GO:0003747
GRMZM2G342290	GO:0006415
GRMZM2G342327	GO:0000166
GRMZM2G342327	GO:0005524
GRMZM2G342327	GO:0016773
GRMZM2G342327	GO:0017111
GRMZM2G342386	GO:0005515
GRMZM2G342407	GO:0004672
GRMZM2G342407	GO:0005524
GRMZM2G342407	GO:0006468
GRMZM2G342424	GO:0003677
GRMZM2G342424	GO:0003700
GRMZM2G342424	GO:0005634
GRMZM2G342424	GO:0006355
GRMZM2G342424	GO:0043565
GRMZM2G342456	GO:0003677
GRMZM2G342456	GO:0005515
GRMZM2G342456	GO:0005634
GRMZM2G342456	GO:0006350
GRMZM2G342456	GO:0030528
GRMZM2G342467	GO:0008270
GRMZM2G342493	GO:0005198
GRMZM2G342493	GO:0005525
GRMZM2G342493	GO:0005874
GRMZM2G342493	GO:0007017
GRMZM2G342493	GO:0007018
GRMZM2G342493	GO:0016310
GRMZM2G342493	GO:0016772
GRMZM2G342493	GO:0043234
GRMZM2G342493	GO:0051258
GRMZM2G342515	GO:0000785
GRMZM2G342515	GO:0000786
GRMZM2G342515	GO:0003677
GRMZM2G342515	GO:0005634
GRMZM2G342515	GO:0006334
GRMZM2G342551	GO:0003677
GRMZM2G342551	GO:0004803
GRMZM2G342551	GO:0006313
GRMZM2G342647	GO:0003677
GRMZM2G342647	GO:0045449
GRMZM2G342700	GO:0005634
GRMZM2G342700	GO:0030528
GRMZM2G342700	GO:0045449
GRMZM2G342719	GO:0003924
GRMZM2G342719	GO:0005525
GRMZM2G342719	GO:0005737
GRMZM2G342719	GO:0016788
GRMZM2G342719	GO:0019478
GRMZM2G342719	GO:0043234
GRMZM2G342719	GO:0051258
GRMZM2G342746	GO:0046983
GRMZM2G342756	GO:0000287
GRMZM2G342756	GO:0005975
GRMZM2G342756	GO:0016868
GRMZM2G342829	GO:0019509
GRMZM2G342829	GO:0046872
GRMZM2G342829	GO:0051213
GRMZM2G342829	GO:0055114
GRMZM2G342861	GO:0005524
GRMZM2G342861	GO:0006810
GRMZM2G342861	GO:0016021
GRMZM2G342861	GO:0042626
GRMZM2G342861	GO:0055085
GRMZM2G342865	GO:0003676
GRMZM2G342865	GO:0008270
GRMZM2G342892	GO:0003677
GRMZM2G342892	GO:0003917
GRMZM2G342892	GO:0005694
GRMZM2G342892	GO:0006265
GRMZM2G342907	GO:0005215
GRMZM2G342907	GO:0006810
GRMZM2G342907	GO:0008271
GRMZM2G342907	GO:0008272
GRMZM2G342907	GO:0016020
GRMZM2G342907	GO:0016021
GRMZM2G342907	GO:0055085
GRMZM2G342956	GO:0003735
GRMZM2G342956	GO:0005622
GRMZM2G342956	GO:0005840
GRMZM2G342956	GO:0006412
GRMZM2G342956	GO:0042309
GRMZM2G342956	GO:0050825
GRMZM2G342956	GO:0050826
GRMZM2G343024	GO:0004672
GRMZM2G343024	GO:0004674
GRMZM2G343024	GO:0005524
GRMZM2G343024	GO:0006468
GRMZM2G343068	GO:0003677
GRMZM2G343080	GO:0003824
GRMZM2G343080	GO:0008152
GRMZM2G343080	GO:0008967
GRMZM2G343080	GO:0016787
GRMZM2G343139	GO:0000166
GRMZM2G343139	GO:0005524
GRMZM2G343139	GO:0006835
GRMZM2G343139	GO:0016020
GRMZM2G343139	GO:0016887
GRMZM2G343139	GO:0017111
GRMZM2G343139	GO:0017153
GRMZM2G343144	GO:0003824
GRMZM2G343144	GO:0004553
GRMZM2G343144	GO:0005576
GRMZM2G343144	GO:0005975
GRMZM2G343144	GO:0030246
GRMZM2G343149	GO:0005506
GRMZM2G343149	GO:0006457
GRMZM2G343149	GO:0009055
GRMZM2G343149	GO:0031072
GRMZM2G343149	GO:0051082
GRMZM2G343175	GO:0004437
GRMZM2G343218	GO:0016307
GRMZM2G343218	GO:0046488
GRMZM2G343232	GO:0005529
GRMZM2G343232	GO:0048544
GRMZM2G343236	GO:0004857
GRMZM2G343236	GO:0030599
GRMZM2G343271	GO:0008270
GRMZM2G343426	GO:0008152
GRMZM2G343426	GO:0016758
GRMZM2G343428	GO:0004672
GRMZM2G343428	GO:0004674
GRMZM2G343428	GO:0004713
GRMZM2G343428	GO:0005524
GRMZM2G343428	GO:0006468
GRMZM2G343437	GO:0000145
GRMZM2G343437	GO:0006887
GRMZM2G343445	GO:0003723
GRMZM2G343449	GO:0005515
GRMZM2G343457	GO:0003677
GRMZM2G343457	GO:0003824
GRMZM2G343457	GO:0003917
GRMZM2G343457	GO:0005694
GRMZM2G343457	GO:0006265
GRMZM2G343457	GO:0016020
GRMZM2G343519	GO:0009055
GRMZM2G343519	GO:0015035
GRMZM2G343519	GO:0045454
GRMZM2G343530	GO:0003677
GRMZM2G343543	GO:0003746
GRMZM2G343543	GO:0003924
GRMZM2G343543	GO:0005525
GRMZM2G343543	GO:0005737
GRMZM2G343543	GO:0006414
GRMZM2G343570	GO:0004672
GRMZM2G343570	GO:0004674
GRMZM2G343570	GO:0005524
GRMZM2G343570	GO:0006468
GRMZM2G343588	GO:0005515
GRMZM2G343588	GO:0007154
GRMZM2G343588	GO:0035091
GRMZM2G343644	GO:0003676
GRMZM2G343644	GO:0003677
GRMZM2G343644	GO:0008270
GRMZM2G343713	GO:0003723
GRMZM2G343713	GO:0003735
GRMZM2G343713	GO:0005622
GRMZM2G343713	GO:0005840
GRMZM2G343713	GO:0006412
GRMZM2G343713	GO:0015934
GRMZM2G343713	GO:0016740
GRMZM2G343769	GO:0004861
GRMZM2G343769	GO:0005634
GRMZM2G343769	GO:0007050
GRMZM2G343769	GO:0042309
GRMZM2G343769	GO:0050825
GRMZM2G343769	GO:0050826
GRMZM2G343828	GO:0004553
GRMZM2G343828	GO:0005975
GRMZM2G343838	GO:0046983
GRMZM2G343854	GO:0003735
GRMZM2G343854	GO:0005622
GRMZM2G343854	GO:0005840
GRMZM2G343854	GO:0006412
GRMZM2G343854	GO:0042309
GRMZM2G343854	GO:0050825
GRMZM2G343854	GO:0050826
GRMZM2G343875	GO:0003852
GRMZM2G343875	GO:0009098
GRMZM2G343875	GO:0046983
GRMZM2G343937	GO:0005524
GRMZM2G343972	GO:0005515
GRMZM2G343972	GO:0008270
GRMZM2G343974	GO:0030145
GRMZM2G343974	GO:0045735
GRMZM2G343974	GO:0048046
GRMZM2G344047	GO:0006508
GRMZM2G344047	GO:0008234
GRMZM2G344123	GO:0008270
GRMZM2G344163	GO:0005216
GRMZM2G344163	GO:0005247
GRMZM2G344163	GO:0006821
GRMZM2G344163	GO:0016020
GRMZM2G344163	GO:0055085
GRMZM2G344183	GO:0004611
GRMZM2G344183	GO:0006094
GRMZM2G344183	GO:0017076
GRMZM2G344212	GO:0005488
GRMZM2G344212	GO:0005515
GRMZM2G344212	GO:0008270
GRMZM2G344256	GO:0005524
GRMZM2G344263	GO:0005515
GRMZM2G344263	GO:0005524
GRMZM2G344263	GO:0008270
GRMZM2G344279	GO:0003735
GRMZM2G344279	GO:0005840
GRMZM2G344279	GO:0006412
GRMZM2G344279	GO:0015934
GRMZM2G344279	GO:0030528
GRMZM2G344300	GO:0004888
GRMZM2G344300	GO:0004932
GRMZM2G344300	GO:0006835
GRMZM2G344300	GO:0007606
GRMZM2G344300	GO:0015232
GRMZM2G344300	GO:0015886
GRMZM2G344300	GO:0016020
GRMZM2G344300	GO:0016021
GRMZM2G344300	GO:0017004
GRMZM2G344300	GO:0017153
GRMZM2G344388	GO:0004672
GRMZM2G344388	GO:0004674
GRMZM2G344388	GO:0004938
GRMZM2G344388	GO:0005524
GRMZM2G344388	GO:0006468
GRMZM2G344388	GO:0007186
GRMZM2G344388	GO:0016021
GRMZM2G344416	GO:0005634
GRMZM2G344476	GO:0006637
GRMZM2G344476	GO:0016291
GRMZM2G344521	GO:0003677
GRMZM2G344521	GO:0005515
GRMZM2G344521	GO:0006355
GRMZM2G344521	GO:0008270
GRMZM2G344561	GO:0003677
GRMZM2G344573	GO:0003677
GRMZM2G344573	GO:0005634
GRMZM2G344573	GO:0006351
GRMZM2G344573	GO:0045449
GRMZM2G344630	GO:0016068
GRMZM2G344634	GO:0000062
GRMZM2G344654	GO:0042309
GRMZM2G344654	GO:0050825
GRMZM2G344654	GO:0050826
GRMZM2G344728	GO:0003676
GRMZM2G344728	GO:0006457
GRMZM2G344728	GO:0008270
GRMZM2G344728	GO:0016272
GRMZM2G344728	GO:0051082
GRMZM2G344781	GO:0003676
GRMZM2G344820	GO:0005524
GRMZM2G344820	GO:0006810
GRMZM2G344820	GO:0016021
GRMZM2G344820	GO:0042626
GRMZM2G344820	GO:0055085
GRMZM2G344857	GO:0016307
GRMZM2G344857	GO:0046488
GRMZM2G344861	GO:0042309
GRMZM2G344861	GO:0050825
GRMZM2G344861	GO:0050826
GRMZM2G344903	GO:0004497
GRMZM2G344903	GO:0005506
GRMZM2G344903	GO:0009055
GRMZM2G344903	GO:0020037
GRMZM2G344911	GO:0003824
GRMZM2G344911	GO:0004022
GRMZM2G344911	GO:0008152
GRMZM2G344911	GO:0008667
GRMZM2G344911	GO:0009239
GRMZM2G344911	GO:0016491
GRMZM2G344911	GO:0044237
GRMZM2G344911	GO:0050662
GRMZM2G344911	GO:0055114
GRMZM2G344924	GO:0005643
GRMZM2G344924	GO:0006810
GRMZM2G344950	GO:0004611
GRMZM2G344950	GO:0006094
GRMZM2G344950	GO:0017076
GRMZM2G344967	GO:0005488
GRMZM2G344974	GO:0005622
GRMZM2G344974	GO:0008270
GRMZM2G344991	GO:0003700
GRMZM2G344991	GO:0005634
GRMZM2G344991	GO:0006355
GRMZM2G344993	GO:0008152
GRMZM2G344993	GO:0009399
GRMZM2G344993	GO:0016163
GRMZM2G344993	GO:0016758
GRMZM2G345019	GO:0004871
GRMZM2G345019	GO:0007165
GRMZM2G345019	GO:0016021
GRMZM2G345039	GO:0000175
GRMZM2G345039	GO:0003723
GRMZM2G345039	GO:0006396
GRMZM2G345128	GO:0016020
GRMZM2G345151	GO:0005198
GRMZM2G345151	GO:0007155
GRMZM2G345151	GO:0015629
GRMZM2G345155	GO:0005622
GRMZM2G345155	GO:0008270
GRMZM2G345189	GO:0005622
GRMZM2G345189	GO:0008270
GRMZM2G345226	GO:0006813
GRMZM2G345226	GO:0015079
GRMZM2G345226	GO:0016020
GRMZM2G345270	GO:0005351
GRMZM2G345270	GO:0006810
GRMZM2G345270	GO:0009401
GRMZM2G345298	GO:0003677
GRMZM2G345298	GO:0004803
GRMZM2G345298	GO:0006313
GRMZM2G345493	GO:0004332
GRMZM2G345493	GO:0006096
GRMZM2G345509	GO:0004871
GRMZM2G345509	GO:0004872
GRMZM2G345509	GO:0006355
GRMZM2G345509	GO:0007165
GRMZM2G345509	GO:0007600
GRMZM2G345509	GO:0008020
GRMZM2G345509	GO:0018298
GRMZM2G345544	GO:0005515
GRMZM2G345544	GO:0008270
GRMZM2G345622	GO:0004252
GRMZM2G345622	GO:0006508
GRMZM2G345622	GO:0042802
GRMZM2G345622	GO:0043086
GRMZM2G345717	GO:0006508
GRMZM2G345717	GO:0008237
GRMZM2G345717	GO:0016491
GRMZM2G345725	GO:0004143
GRMZM2G345725	GO:0007205
GRMZM2G345754	GO:0004190
GRMZM2G345754	GO:0004674
GRMZM2G345754	GO:0005524
GRMZM2G345754	GO:0006468
GRMZM2G345754	GO:0006508
GRMZM2G345833	GO:0005622
GRMZM2G345833	GO:0007165
GRMZM2G345911	GO:0005524
GRMZM2G345911	GO:0006754
GRMZM2G345911	GO:0015662
GRMZM2G345911	GO:0016020
GRMZM2G345963	GO:0046983
GRMZM2G345991	GO:0005874
GRMZM2G345991	GO:0007021
GRMZM2G345991	GO:0051082
GRMZM2G346065	GO:0005524
GRMZM2G346065	GO:0005737
GRMZM2G346065	GO:0006457
GRMZM2G346095	GO:0003824
GRMZM2G346095	GO:0004315
GRMZM2G346095	GO:0006633
GRMZM2G346095	GO:0008152
GRMZM2G346095	GO:0008415
GRMZM2G346095	GO:0008610
GRMZM2G346095	GO:0009058
GRMZM2G346095	GO:0016747
GRMZM2G346113	GO:0003676
GRMZM2G346113	GO:0008270
GRMZM2G346132	GO:0004672
GRMZM2G346132	GO:0004674
GRMZM2G346132	GO:0004713
GRMZM2G346132	GO:0005524
GRMZM2G346132	GO:0006468
GRMZM2G346133	GO:0003777
GRMZM2G346133	GO:0005875
GRMZM2G346133	GO:0007017
GRMZM2G346138	GO:0005198
GRMZM2G346138	GO:0007155
GRMZM2G346138	GO:0015629
GRMZM2G346138	GO:0042309
GRMZM2G346138	GO:0050825
GRMZM2G346138	GO:0050826
GRMZM2G346153	GO:0003676
GRMZM2G346153	GO:0008270
GRMZM2G346168	GO:0004807
GRMZM2G346168	GO:0006508
GRMZM2G346168	GO:0008152
GRMZM2G346168	GO:0008234
GRMZM2G346168	GO:0016491
GRMZM2G346168	GO:0051536
GRMZM2G346168	GO:0055114
GRMZM2G346257	GO:0003676
GRMZM2G346257	GO:0003723
GRMZM2G346257	GO:0003964
GRMZM2G346257	GO:0006278
GRMZM2G346257	GO:0008270
GRMZM2G346278	GO:0000166
GRMZM2G346278	GO:0003676
GRMZM2G346278	GO:0004386
GRMZM2G346278	GO:0005515
GRMZM2G346278	GO:0005524
GRMZM2G346278	GO:0008026
GRMZM2G346278	GO:0017111
GRMZM2G346299	GO:0005215
GRMZM2G346299	GO:0006810
GRMZM2G346299	GO:0016020
GRMZM2G346299	GO:0055085
GRMZM2G346342	GO:0004672
GRMZM2G346342	GO:0004674
GRMZM2G346342	GO:0005524
GRMZM2G346342	GO:0006468
GRMZM2G346346	GO:0003700
GRMZM2G346346	GO:0006355
GRMZM2G346346	GO:0043565
GRMZM2G346367	GO:0003723
GRMZM2G346367	GO:0003964
GRMZM2G346367	GO:0006278
GRMZM2G346374	GO:0003676
GRMZM2G346374	GO:0008270
GRMZM2G346455	GO:0004553
GRMZM2G346455	GO:0005975
GRMZM2G346457	GO:0003824
GRMZM2G346457	GO:0008152
GRMZM2G346466	GO:0004672
GRMZM2G346466	GO:0004674
GRMZM2G346466	GO:0005515
GRMZM2G346466	GO:0005524
GRMZM2G346466	GO:0006468
GRMZM2G346488	GO:0003824
GRMZM2G346513	GO:0003702
GRMZM2G346513	GO:0005672
GRMZM2G346513	GO:0006367
GRMZM2G346636	GO:0004672
GRMZM2G346636	GO:0005524
GRMZM2G346636	GO:0006468
GRMZM2G346639	GO:0016779
GRMZM2G346701	GO:0003676
GRMZM2G346750	GO:0005634
GRMZM2G346750	GO:0030528
GRMZM2G346750	GO:0045449
GRMZM2G346861	GO:0003677
GRMZM2G346861	GO:0004879
GRMZM2G346861	GO:0005634
GRMZM2G346861	GO:0006355
GRMZM2G346863	GO:0031072
GRMZM2G346865	GO:0005488
GRMZM2G346895	GO:0045735
GRMZM2G346897	GO:0045735
GRMZM2G346959	GO:0046983
GRMZM2G347027	GO:0003824
GRMZM2G347043	GO:0003677
GRMZM2G347043	GO:0045449
GRMZM2G347047	GO:0004672
GRMZM2G347047	GO:0004674
GRMZM2G347047	GO:0005509
GRMZM2G347047	GO:0005524
GRMZM2G347047	GO:0006468
GRMZM2G347056	GO:0004489
GRMZM2G347056	GO:0006555
GRMZM2G347056	GO:0055114
GRMZM2G347075	GO:0004190
GRMZM2G347075	GO:0006508
GRMZM2G347102	GO:0000151
GRMZM2G347102	GO:0004842
GRMZM2G347102	GO:0005488
GRMZM2G347102	GO:0016567
GRMZM2G347146	GO:0008146
GRMZM2G347174	GO:0015105
GRMZM2G347174	GO:0015137
GRMZM2G347174	GO:0015746
GRMZM2G347174	GO:0016021
GRMZM2G347174	GO:0055085
GRMZM2G347178	GO:0003824
GRMZM2G347178	GO:0008152
GRMZM2G347178	GO:0030170
GRMZM2G347201	GO:0006813
GRMZM2G347201	GO:0015079
GRMZM2G347201	GO:0016020
GRMZM2G347207	GO:0046983
GRMZM2G347226	GO:0004672
GRMZM2G347226	GO:0004674
GRMZM2G347226	GO:0005509
GRMZM2G347226	GO:0005524
GRMZM2G347226	GO:0006468
GRMZM2G347268	GO:0005524
GRMZM2G347270	GO:0005524
GRMZM2G347270	GO:0005634
GRMZM2G347270	GO:0016773
GRMZM2G347270	GO:0030528
GRMZM2G347270	GO:0045449
GRMZM2G347280	GO:0003824
GRMZM2G347280	GO:0005992
GRMZM2G347280	GO:0008152
GRMZM2G347284	GO:0005525
GRMZM2G347284	GO:0005874
GRMZM2G347284	GO:0007017
GRMZM2G347322	GO:0003723
GRMZM2G347402	GO:0003676
GRMZM2G347413	GO:0055085
GRMZM2G347447	GO:0005524
GRMZM2G347447	GO:0006754
GRMZM2G347447	GO:0015662
GRMZM2G347447	GO:0016020
GRMZM2G347447	GO:0016820
GRMZM2G347488	GO:0008270
GRMZM2G347493	GO:0003824
GRMZM2G347493	GO:0009236
GRMZM2G347538	GO:0004952
GRMZM2G347538	GO:0007186
GRMZM2G347538	GO:0016021
GRMZM2G347541	GO:0005509
GRMZM2G347546	GO:0046983
GRMZM2G347623	GO:0016791
GRMZM2G347635	GO:0005488
GRMZM2G347708	GO:0000272
GRMZM2G347708	GO:0016161
GRMZM2G347717	GO:0003824
GRMZM2G347717	GO:0003854
GRMZM2G347717	GO:0005975
GRMZM2G347717	GO:0006694
GRMZM2G347717	GO:0006813
GRMZM2G347717	GO:0008324
GRMZM2G347717	GO:0008831
GRMZM2G347717	GO:0016857
GRMZM2G347717	GO:0044237
GRMZM2G347717	GO:0045226
GRMZM2G347717	GO:0050662
GRMZM2G347743	GO:0004185
GRMZM2G347743	GO:0006508
GRMZM2G347766	GO:0016758
GRMZM2G347766	GO:0031227
GRMZM2G347789	GO:0006350
GRMZM2G347798	GO:0005525
GRMZM2G347798	GO:0005622
GRMZM2G347798	GO:0007264
GRMZM2G347808	GO:0001510
GRMZM2G347808	GO:0005515
GRMZM2G347808	GO:0008168
GRMZM2G347808	GO:0009452
GRMZM2G347836	GO:0003824
GRMZM2G347836	GO:0016020
GRMZM2G347841	GO:0005524
GRMZM2G347841	GO:0006139
GRMZM2G347841	GO:0016776
GRMZM2G347841	GO:0019201
GRMZM2G347841	GO:0019205
GRMZM2G347869	GO:0005509
GRMZM2G347899	GO:0003677
GRMZM2G347929	GO:0046983
GRMZM2G347956	GO:0005488
GRMZM2G347956	GO:0044238
GRMZM2G347975	GO:0006508
GRMZM2G347975	GO:0008236
GRMZM2G347983	GO:0005737
GRMZM2G347983	GO:0017089
GRMZM2G347983	GO:0046836
GRMZM2G347983	GO:0051861
GRMZM2G348037	GO:0003676
GRMZM2G348037	GO:0008270
GRMZM2G348053	GO:0003677
GRMZM2G348053	GO:0004803
GRMZM2G348053	GO:0006313
GRMZM2G348127	GO:0003676
GRMZM2G348127	GO:0003677
GRMZM2G348127	GO:0008270
GRMZM2G348151	GO:0000145
GRMZM2G348151	GO:0006887
GRMZM2G348167	GO:0008152
GRMZM2G348167	GO:0016491
GRMZM2G348167	GO:0055114
GRMZM2G348245	GO:0003676
GRMZM2G348245	GO:0003677
GRMZM2G348245	GO:0008270
GRMZM2G348263	GO:0008270
GRMZM2G348307	GO:0003677
GRMZM2G348307	GO:0003700
GRMZM2G348307	GO:0006355
GRMZM2G348319	GO:0000786
GRMZM2G348319	GO:0003677
GRMZM2G348319	GO:0005634
GRMZM2G348319	GO:0006334
GRMZM2G348408	GO:0003676
GRMZM2G348408	GO:0003677
GRMZM2G348408	GO:0004803
GRMZM2G348408	GO:0006313
GRMZM2G348408	GO:0016787
GRMZM2G348408	GO:0046872
GRMZM2G348452	GO:0003824
GRMZM2G348452	GO:0009690
GRMZM2G348452	GO:0016491
GRMZM2G348452	GO:0019139
GRMZM2G348452	GO:0042309
GRMZM2G348452	GO:0050660
GRMZM2G348452	GO:0050825
GRMZM2G348452	GO:0050826
GRMZM2G348452	GO:0055114
GRMZM2G348512	GO:0004089
GRMZM2G348512	GO:0008270
GRMZM2G348512	GO:0015976
GRMZM2G348551	GO:0008152
GRMZM2G348551	GO:0009011
GRMZM2G348551	GO:0009058
GRMZM2G348551	GO:0009250
GRMZM2G348551	GO:0016491
GRMZM2G348551	GO:0055114
GRMZM2G348578	GO:0005506
GRMZM2G348578	GO:0016491
GRMZM2G348578	GO:0016705
GRMZM2G348578	GO:0031418
GRMZM2G348578	GO:0055114
GRMZM2G348584	GO:0045454
GRMZM2G348602	GO:0004650
GRMZM2G348602	GO:0005975
GRMZM2G348666	GO:0000166
GRMZM2G348666	GO:0004812
GRMZM2G348666	GO:0004822
GRMZM2G348666	GO:0004832
GRMZM2G348666	GO:0005524
GRMZM2G348666	GO:0005737
GRMZM2G348666	GO:0006412
GRMZM2G348666	GO:0006418
GRMZM2G348666	GO:0006428
GRMZM2G348666	GO:0006438
GRMZM2G348666	GO:0008270
GRMZM2G348675	GO:0005643
GRMZM2G348675	GO:0006810
GRMZM2G348697	GO:0031072
GRMZM2G348726	GO:0005515
GRMZM2G348726	GO:0006614
GRMZM2G348726	GO:0008312
GRMZM2G348726	GO:0045900
