Gene	ck_rep1	ck_rep2	ck_rep3	trt_rep1	trt_rep2	trt_rep3	ck_rep1.RPKM	ck_rep2.RPKM	ck_rep3.RPKM	trt_rep1.RPKM	trt_rep2.RPKM	trt_rep3.RPKM	log2FC	pval	qval	ck.mean	trt.mean
GRMZM2G449569	214	206	188	162	141	190	8.993	8.209	7.753	7.447	5.998	7.317	-0.272426731955349	0.319650947585855	0.823067990287049	199	184.6
GRMZM2G449681	131	151	113	513	143	262	3.979	4.349	3.368	17.042	4.396	7.292	1.0797469165748	0.00746297189509108	0.126441607217876	128.9	341.6
GRMZM2G449709	6	10	6	85	3	22	0.345	0.545	0.339	5.348	0.175	1.16	1.53878387121576	0.178105992455261	0.715491681959994	7.1	50.2
GRMZM2G449763	11	10	9	11	12	14	0.93	0.802	0.747	1.018	1.028	1.085	0.337989149434781	0.6988016707304	0.956268347840535	9.8	10.6
GRMZM2G449779	617	657	662	442	626	568	9.79	9.885	10.308	7.672	10.055	8.26	-0.218997068380436	0.289364884644694	0.809429971257163	633.8	578.6
GRMZM2G449817	234	243	303	213	187	446	5.384	5.302	6.842	5.361	4.356	9.405	0.0573925340503448	0.829181971741828	0.983252508998565	255.9	270.8
GRMZM2G449909	778	802	733	477	964	868	10.928	10.682	10.104	7.329	13.706	11.173	-0.0243527999727936	0.918611782076406	0.992081844069994	756.7	633.8
GRMZM2G449941	72	76	75	41	81	48	3.335	3.338	3.409	2.077	3.798	2.037	-0.410562896744538	0.338881084708635	0.836048135911635	73	60.5
GRMZM2G449950	15	26	16	58	12	22	0.889	1.461	0.931	3.76	0.72	1.195	0.482863413329986	0.545700999519741	0.916450287557616	18.5	40.2
GRMZM2G450044	30	20	27	16	11	16	2.31	1.46	2.04	1.348	0.857	1.129	-0.803854004454108	0.233783534604992	0.771853744060626	25.3	22.5
GRMZM2G450048	6	21	10	23	7	14	0.524	1.74	0.857	2.198	0.619	1.121	0.315357387327251	0.757543469760694	0.967318102849762	11.9	17.8
GRMZM2G450055	13	25	15	16	21	32	0.156	0.285	0.177	0.21	0.255	0.352	0.415022175918448	0.551910056582854	0.919389513500687	17.2	16.4
GRMZM2G450125	463	445	670	512	609	1703	11.582	10.555	16.448	14.01	15.421	39.041	0.688750933015498	0.00495021919935447	0.0940531902323796	518.7	621.5
GRMZM2G450163	386	405	322	398	407	355	10.342	10.289	8.466	11.664	11.038	8.716	0.102148820655197	0.639060769903828	0.939682536325241	363.7	383
GRMZM2G450166	15	9	10	12	13	11	1.105	0.629	0.723	0.967	0.97	0.743	0.149123069768446	0.862901245915988	0.986564052919362	11.2	11.7
GRMZM2G450233	1444	1400	1249	2275	1958	2488	47.98	44.109	40.726	82.686	65.856	75.761	0.749283209853484	2.89060596810627e-05	0.00141702124531551	1339.3	1891.5
GRMZM2G450273	2	1	1	31	10	15	0.193	0.092	0.095	3.276	0.978	1.328	3.80569525940711	0.00102548273461871	0.0282125837910798	1.3	17.7
GRMZM2G450424	159	200	192	330	290	413	7.407	8.835	8.778	16.816	13.676	17.633	0.935552016343793	0.000311073305416128	0.0106331789352859	180.1	279.8
GRMZM2G450445	4	0	0	12	16	9	0.173	0	0	0.567	0.699	0.356	4.3356228144603	0.0145236044241886	0.200634357648088	1.3	6.7
GRMZM2G450488	552	470	612	370	376	592	20.297	16.387	22.083	14.882	13.995	19.949	-0.277121003799221	0.183997081084443	0.722147976720318	536.7	513.5
GRMZM2G450496	67	76	75	37	66	62	2.242	2.411	2.463	1.354	2.235	1.901	-0.401697711254046	0.329242329506525	0.82823355068298	71.3	58.3
GRMZM2G450498	3	8	4	104	6	11	0.115	0.292	0.151	4.375	0.234	0.388	1.97698222345432	0.0867614158751114	0.550401460233225	4.9	59.7
GRMZM2G450512	186	248	220	84	87	93	21.244	26.859	24.658	10.494	10.059	9.734	-1.26372625110566	2.64393952994555e-05	0.00131889001123459	213.6	157.4
GRMZM2G450659	235	288	175	135	210	144	6.623	7.697	4.84	4.162	5.991	3.72	-0.473502401944575	0.0755902513072308	0.519360790431815	227.4	163
GRMZM2G450866	64	84	78	53	12	3	5.338	6.644	6.385	4.836	1.013	0.229	-2.4108628914152	0.00457966768338766	0.0888416388118374	73.8	68.7
GRMZM2G450920	1205	1393	1191	711	1169	997	12.856	14.092	12.47	8.298	12.625	9.748	-0.384735441899855	0.0455477340190515	0.403118740412505	1238	994.2
GRMZM2G450937	370	503	427	461	475	419	5.266	6.788	5.964	7.177	6.843	5.465	0.106094210255063	0.64856095841289	0.942075436034279	424.3	470.8
GRMZM2G450939	10	9	11	11	9	11	0.479	0.409	0.517	0.576	0.436	0.483	0.0832300820225308	0.927039738501107	0.993321126653354	9.8	11.6
GRMZM2G451007	251	246	244	244	299	329	5.139	4.776	4.903	5.465	6.197	6.173	0.262296687096586	0.276354380113165	0.802238291066821	242.7	258.3
GRMZM2G451112	3	1	0	16	9	14	0.099	0.031	0	0.579	0.302	0.425	3.65763566634732	0.00989441192993308	0.154985139802409	1.3	8.9
GRMZM2G451147	34	35	39	28	56	61	1.959	1.912	2.205	1.764	3.266	3.221	0.395494277415327	0.430762402511399	0.876783629253091	35.4	35.2
GRMZM2G451179	16	18	7	4	20	2	0.757	0.807	0.325	0.207	0.957	0.087	-1.08339665830563	0.296660894873373	0.812819431724772	13.3	5.7
GRMZM2G451187	2449	2715	2325	888	1494	1024	80.814	84.953	75.291	32.053	49.905	30.967	-1.13107763642056	1.27665466045628e-08	1.43446687269189e-06	2447.7	1663.3
GRMZM2G451224	4771	4073	6317	24456	2645	7289	276.401	223.746	359.139	1549.796	155.114	386.992	0.632348674939994	0.480371127477364	0.897012085886178	4986.7	16753.8
GRMZM2G451231	35	45	43	17	20	28	0.82	0.999	0.988	0.435	0.474	0.601	-0.90416302983904	0.104641948308384	0.593319585499722	40.2	31.1
GRMZM2G451254	6	5	6	12	5	4	0.301	0.238	0.296	0.659	0.254	0.184	0.20152089223985	0.864510177345221	0.986815315631193	5.6	9.7
GRMZM2G451281	1009	955	910	1653	1234	1425	37.678	33.815	33.347	67.519	46.645	48.765	0.614421328623815	0.00134952280006332	0.0353288569700544	941	1375.6
GRMZM2G451308	22	42	51	24	25	55	1.562	2.828	3.554	1.864	1.797	3.579	-0.137378770657879	0.798107186313019	0.978003930278171	37.6	39
GRMZM2G451314	1874	2340	2125	1412	1966	1786	68.384	80.968	76.096	56.361	72.621	59.727	-0.265542972268619	0.121042784875346	0.630261089313083	2071.4	1853.5
GRMZM2G451325	267	321	256	144	358	262	10.798	12.31	10.16	6.37	14.656	9.711	-0.187870241836561	0.508347157451502	0.905221672107072	275.5	208.8
GRMZM2G451327	79	99	57	93	93	109	6.063	7.205	4.293	7.808	7.225	7.667	0.394026092737749	0.292542418869012	0.810272253543799	76.5	80.3
GRMZM2G451357	636	602	642	416	594	607	14.121	12.674	13.988	10.103	13.35	12.351	-0.198858534251722	0.353895599163924	0.84491082059437	616.1	554.1
GRMZM2G451366	328	386	321	327	380	331	7.249	8.089	6.962	7.905	8.501	6.704	0.0436685957453197	0.845435311233358	0.984941754749938	338.1	343.1
GRMZM2G451394	16	16	18	16	18	14	0.815	0.773	0.9	0.892	0.929	0.654	-0.0247114329005142	0.97340453979994	0.995708545337569	16.4	17.9
GRMZM2G451443	185	251	147	135	187	169	8.095	10.415	6.312	6.462	8.283	6.777	-0.189866542626982	0.498476863324421	0.901909232572375	189.7	148.9
GRMZM2G451483	459	556	465	333	491	572	10.954	12.581	10.89	8.693	11.861	12.51	-0.0753076827536436	0.732816748798817	0.965662354789718	483.4	418.9
GRMZM2G451604	143	224	194	103	189	133	6.683	9.927	8.898	5.266	8.942	5.697	-0.381995850833347	0.188263285887763	0.728045761081657	183	154.8
GRMZM2G451672	277	257	233	147	270	250	4.138	3.641	3.416	2.402	4.083	3.423	-0.204174479013532	0.479899958471275	0.897009662315978	251.1	198.9
GRMZM2G451679	24	10	21	22	17	21	1.037	0.41	0.89	1.04	0.744	0.832	0.232561045728865	0.740071917934624	0.966538534742868	18.2	22.8
GRMZM2G451716	1532	1769	1079	878	1459	1303	27.881	30.528	19.271	17.479	26.879	21.732	-0.231322563481528	0.286883061912662	0.809429971257163	1427.3	1030.5
GRMZM2G451769	0	2	5	20	10	11	0	0.16	0.415	1.848	0.855	0.852	2.86633939345929	0.0476274318586309	0.413433450282694	2.3	13.6
GRMZM2G451792	106	100	109	70	90	113	1.948	1.743	1.966	1.407	1.675	1.903	-0.192876428374917	0.573811451334862	0.924263608753628	103.3	93.7
GRMZM2G451856	662	679	625	273	596	501	33.598	32.677	31.129	15.156	30.62	23.303	-0.552287836897415	0.0314639810233732	0.326388472252057	643.2	466.2
GRMZM2G451882	2871	2535	2231	1540	2249	2010	90.039	75.386	68.663	52.83	71.398	57.77	-0.368735870195055	0.0652586114736141	0.486699052789152	2500.1	1977.9
GRMZM2G451965	58	44	58	142	32	54	1.081	0.778	1.061	2.895	0.604	0.922	0.29295423904296	0.564414909869328	0.921225892389954	52.6	108
GRMZM2G452016	222	277	227	254	228	256	6.691	7.917	6.715	8.375	6.957	7.072	0.0663635828860177	0.797996391145344	0.977976462733579	237	255.3
GRMZM2G452026	113	91	75	92	77	95	4.436	3.387	2.889	3.95	3.06	3.417	-0.028650529477757	0.935226626387807	0.994309811579781	91.3	88.8
GRMZM2G452121	3	1	3	9	9	28	0.093	0.029	0.091	0.304	0.282	0.793	2.66148005169049	0.0209108945599714	0.255686545298927	2.3	6.5
GRMZM2G452142	148	142	167	94	155	168	2.798	2.546	3.098	1.944	2.966	2.911	-0.131885877040464	0.670892434461128	0.948785312421392	149.9	136.2
GRMZM2G452523	398	363	405	406	329	345	13.62	11.779	13.601	15.198	11.397	10.82	-0.0765465287395966	0.742645834764056	0.966811114940347	382.3	429.2
GRMZM2G452529	916	920	743	519	801	819	24.253	23.097	19.305	15.031	21.468	19.872	-0.25356931139428	0.251011508430849	0.786255617838115	843	662.1
GRMZM2G452564	0	1	0	45	0	5	0	0.052	0	2.702	0	0.252	6.67898926539162	0.436869659865695	0.879660022382872	0.3	25
GRMZM2G452580	591	531	587	361	613	630	15.775	13.44	15.376	10.54	16.563	15.411	-0.0938428015344131	0.696839501749037	0.95590848404687	560.4	495.9
GRMZM2G452630	342	365	323	259	360	357	10.089	10.21	9.351	8.358	10.75	9.652	-0.0533467883564708	0.816627956317348	0.981735191276639	336.8	306.4
GRMZM2G452633	147	159	146	81	124	122	5.206	5.339	5.074	3.138	4.445	3.96	-0.451880872123946	0.146368078484879	0.671264346397567	147.8	118.5
GRMZM2G452669	16	14	21	7	7	11	1.123	0.932	1.446	0.537	0.497	0.707	-1.00525412218931	0.23127325597126	0.770597873441905	16.8	14.5
GRMZM2G452671	6	2	7	48	6	14	0.461	0.146	0.528	4.038	0.467	0.987	1.93545410115818	0.0444438220541526	0.397925613082091	5	30.2
GRMZM2G452695	9	9	14	15	4	7	0.397	0.376	0.606	0.724	0.179	0.283	-0.422708867323636	0.681006373953707	0.953246842017704	10.5	15.4
GRMZM2G452717	67	86	60	55	68	75	1.801	2.192	1.583	1.617	1.85	1.848	-0.0635506600881497	0.872384812170667	0.987556181202148	69.4	60.7
GRMZM2G452896	62	63	73	267	198	302	2.346	2.26	2.71	11.049	7.583	10.47	1.97406810231804	1.13935591704535e-10	1.92984785441629e-08	64.9	184.9
GRMZM2G452935	89	81	93	108	77	106	3.725	3.215	3.82	4.944	3.262	4.066	0.170801869116684	0.625729418460738	0.937437664079431	86.3	106.8
GRMZM2G452954	37	31	46	17	39	24	1.625	1.291	1.983	0.817	1.734	0.966	-0.534849635866482	0.375693620651768	0.853382136188248	37.5	32.6
GRMZM2G452960	31	95	90	20	46	64	1.696	4.929	4.833	1.197	2.548	3.21	-0.696603242428389	0.111183681388083	0.607495430059058	70.3	56.4
GRMZM2G453001	127	136	104	90	149	127	3.48	3.534	2.797	2.698	4.133	3.189	0.0151639748106076	0.962642343552943	0.995472653838152	119.9	102.3
GRMZM2G453078	4	6	6	9	10	6	0.433	0.617	0.638	1.067	1.097	0.596	0.674357231291844	0.548792450176551	0.917957326497939	5.2	8
GRMZM2G453111	76	95	81	48	96	66	1.291	1.53	1.35	0.892	1.651	1.028	-0.270752428305151	0.482293337817303	0.897728919533595	82.3	67.4
GRMZM2G453148	17	7	21	7	15	14	1.888	0.737	2.288	0.85	1.686	1.425	-0.245506334890378	0.786598395702743	0.974900271497279	14.9	14.5
GRMZM2G453152	11	21	22	38	12	31	0.952	1.723	1.868	3.596	1.051	2.458	0.528052009748897	0.493380556627325	0.900978235881438	17.6	32.2
GRMZM2G453320	296	276	278	201	213	511	7.033	6.219	6.483	5.224	5.123	11.128	0.0216485109090846	0.943504965899513	0.994989640264238	278.5	251.5
GRMZM2G453349	190	127	179	167	169	238	5.81	3.682	5.371	5.586	5.231	6.669	0.248745842719892	0.378742766235659	0.85487483098192	163.2	182.8
GRMZM2G453388	134	140	155	231	187	262	3.571	3.538	4.054	6.735	5.045	6.4	0.691507860526677	0.012585598810828	0.181368467434517	140.6	206.2
GRMZM2G453424	381	423	323	312	460	351	6.859	7.221	5.707	6.144	8.383	5.791	0.0231217742319197	0.917726275681512	0.992081844069994	368	335.8
GRMZM2G453571	7	2	5	16	11	21	0.34	0.092	0.239	0.851	0.541	0.936	1.89847242594094	0.053501794814874	0.440293776980854	4.6	11.4
GRMZM2G453684	257	268	250	290	285	262	7.766	7.679	7.414	9.586	8.718	7.256	0.148458208953341	0.543553648698647	0.915898641224077	253.6	286.8
GRMZM2G453794	962	1035	945	735	1052	1152	33.396	34.07	32.194	27.911	36.969	36.65	0.0123477607900459	0.949438729384395	0.995294820688466	962.2	883.7
GRMZM2G453805	125	246	93	1035	1008	2036	6.648	12.407	4.854	60.216	54.271	99.241	3.20470800790381	1.45574548965862e-16	6.60821107575636e-14	150	621.3
GRMZM2G453832	280	238	223	299	258	275	9.295	7.492	7.265	10.857	8.67	8.366	0.209207456658731	0.380495851460342	0.855369106720336	242.8	278.2
GRMZM2G453879	159	191	173	89	195	164	7.785	8.867	8.312	4.766	9.664	7.359	-0.249512008207258	0.415980312116881	0.869867349325677	170.9	136.5
GRMZM2G453956	65	56	48	31	38	32	3.301	2.697	2.392	1.722	1.954	1.489	-0.698926966978198	0.139364585181636	0.661825145985907	55.3	41.4
GRMZM2G454081	73	127	93	51	106	69	1.187	1.957	1.483	0.907	1.744	1.028	-0.362416420763421	0.314150743609339	0.820763942922791	95.4	75.1
GRMZM2G454176	238	276	210	181	306	213	7.186	7.902	6.222	5.978	9.352	5.894	-0.0349127709844583	0.892531782736097	0.99003373507133	236.3	206.2
GRMZM2G454306	27	27	14	8	21	22	1.009	0.957	0.513	0.327	0.794	0.753	-0.426313017850163	0.577142324020878	0.92621079886176	22.2	11.5
GRMZM2G454424	12	5	26	27	14	21	0.676	0.267	1.438	1.664	0.799	1.084	0.780533483817398	0.338066232327404	0.835753715148955	14.3	28.1
GRMZM2G454449	50	40	41	172	164	225	4.729	3.587	3.805	17.794	15.701	19.502	2.12827842388446	4.75138104298499e-10	7.1894730355087e-08	43	116.1
GRMZM2G454511	21	19	10	2	20	25	0.576	0.494	0.269	0.06	0.555	0.629	-0.388024692121482	0.712797812414999	0.961687336697129	16.3	6.1
GRMZM2G454594	103	137	96	44	129	71	4.802	6.056	4.392	2.244	6.087	3.033	-0.530620439423912	0.162790226438075	0.693998829726707	109.5	72.7
GRMZM2G454928	236	238	298	320	261	297	11.682	11.171	14.475	17.326	13.077	13.473	0.226233013979829	0.387008813087121	0.858738667830671	253.3	327.6
GRMZM2G454952	4695	4591	4612	2626	4190	4057	141.635	131.327	136.535	86.654	127.951	112.161	-0.34671303315235	0.0715577850119913	0.506122482523268	4551.7	3779.3
GRMZM2G455075	93	91	108	207	87	280	3.554	3.297	4.05	8.652	3.365	9.806	0.875578690621828	0.0175758065996562	0.230177824454514	95.8	169.3
GRMZM2G455085	1999	2002	1816	1328	1675	1620	93.977	89.245	83.781	68.291	79.711	69.796	-0.299342602375323	0.0875100429864952	0.553680215383815	1903.3	1651.3
GRMZM2G455115	128	146	110	65	137	85	5.357	5.794	4.518	2.976	5.804	3.26	-0.435585441196353	0.208780604810948	0.749626715198732	125.3	91.5
GRMZM2G455122	1126	816	1029	1253	1131	1021	55.544	38.168	49.812	67.61	56.475	46.156	0.242580003329483	0.24939213594133	0.784757148129815	976.3	1213.5
GRMZM2G455128	111	75	95	194	70	107	3.925	2.515	3.297	7.504	2.506	3.468	0.339768979657769	0.352545831590448	0.844420930731153	92.4	155.5
GRMZM2G455171	28	26	24	26	28	26	0.831	0.732	0.699	0.845	0.842	0.708	0.0766444803817291	0.896302236694132	0.990314257818575	25.5	26.5
GRMZM2G455243	177	229	194	99	216	187	4.127	5.063	4.439	2.525	5.098	3.996	-0.280244098389298	0.334942210517641	0.832959481425032	195.9	152.6
GRMZM2G455321	215	179	124	155	368	395	13.997	11.05	7.922	11.038	24.252	23.567	0.796129100578696	0.0368407464477401	0.358719185810535	169.4	148.5
GRMZM2G455433	129	149	119	120	134	151	6.737	7.379	6.099	6.855	7.084	7.227	0.0663019080732365	0.826241371573677	0.982819690999117	129.6	126.5
GRMZM2G455476	133	81	171	203	207	399	3.043	1.757	3.839	5.08	4.794	8.366	1.09577235168064	0.000123291898901281	0.00480817221539926	127.1	198.8
GRMZM2G455557	12	13	18	12	11	12	0.25	0.256	0.367	0.273	0.232	0.229	-0.241673470576219	0.769633150385119	0.969279969719845	14.1	15.7
GRMZM2G455564	64	71	86	52	46	70	2.704	2.844	3.565	2.403	1.967	2.71	-0.370114731911214	0.358329271251393	0.846858448573212	72.5	72.2
GRMZM2G455587	680	701	684	452	666	679	17.667	17.269	17.439	12.845	17.515	16.167	-0.185605697745326	0.370461354280839	0.852509085686068	675.9	595.2
GRMZM2G455664	362	315	276	188	339	275	18.193	15.011	13.612	10.335	17.246	12.666	-0.240007884503754	0.39086446849545	0.860259503131384	312	243.3
GRMZM2G455687	263	237	231	186	284	233	9.126	7.798	7.866	7.06	9.975	7.409	-0.0362262946197242	0.893061859241833	0.99003373507133	239.5	219.5
GRMZM2G455769	7	10	12	22	7	14	0.327	0.442	0.549	1.123	0.331	0.598	0.490885467674569	0.600814484526744	0.93214980621359	9.5	18.3
GRMZM2G455784	35	40	75	40	47	61	0.945	1.024	1.987	1.181	1.285	1.51	0.0701323883046658	0.8807670518069	0.988148803854164	49.4	60
GRMZM2G455809	14	15	14	32	3	11	0.759	0.771	0.744	1.897	0.165	0.546	-0.350085515095936	0.72141322519091	0.964166958963882	14.1	24.8
GRMZM2G455817	44	32	27	84	108	124	1.119	0.772	0.674	2.337	2.78	2.89	1.66167279000779	0.000120957194510759	0.00474156380623608	33.8	60.2
GRMZM2G455828	892	1451	880	888	1575	830	32.304	49.828	31.275	35.178	57.739	27.547	0.0481294355089276	0.802541447051056	0.979555299039945	1047.7	935.9
GRMZM2G455869	193	256	237	126	179	249	13.731	17.27	16.547	9.806	12.891	16.235	-0.312879018571534	0.245334842187135	0.781415227774546	224.1	189.2
GRMZM2G455909	370	311	239	249	513	591	10.433	8.315	6.613	7.68	14.642	15.271	0.53165432773152	0.107692703818203	0.601600122707789	301	258.5
GRMZM2G455978	37	35	33	22	30	30	1.634	1.466	1.43	1.063	1.341	1.214	-0.33006831290045	0.55004371555075	0.91816887635915	34.4	28.8
GRMZM2G456000	1312	1475	1217	921	1422	1500	33.927	36.167	30.883	26.051	37.223	35.547	-0.0484651517823612	0.806134100611585	0.98007024495314	1308.1	1123.8
GRMZM2G456023	1018	1093	993	553	819	802	25.554	26.017	24.462	15.185	20.811	18.45	-0.496178756093566	0.0115078335730533	0.170591364179795	1015.2	806.8
GRMZM2G456059	134	148	123	90	122	140	2.597	2.72	2.34	1.908	2.394	2.487	-0.182454563296522	0.562557129854993	0.921176034650392	132.3	111.9
GRMZM2G456086	2191	2306	2745	4280	2277	2573	77.785	77.629	95.635	166.21	81.83	83.714	0.318535245244119	0.230390427224472	0.770333404420259	2374.4	3757.4
GRMZM2G456114	96	89	73	55	65	78	2.441	2.146	1.822	1.53	1.673	1.818	-0.348403721951003	0.366402651508803	0.851052902416632	84.4	67.3
GRMZM2G456123	385	430	459	253	371	399	11.143	11.801	13.037	8.01	10.87	10.583	-0.301370656646309	0.175659915271922	0.712060290751635	417.2	371.5
GRMZM2G456132	153	178	171	167	157	181	5.592	6.168	6.133	6.676	5.808	6.062	0.0463370433126821	0.86962424724242	0.987287992179933	164.2	178.8
GRMZM2G456147	15	12	7	19	13	8	2.107	1.599	0.965	2.92	1.849	1.03	0.263603869035006	0.753145489602735	0.967318102849762	11.1	14.1
GRMZM2G456158	25	21	26	34	30	26	3.064	2.441	3.127	4.558	3.722	2.92	0.358523256825092	0.547071547200888	0.9167283027868	23.6	32
GRMZM2G456217	33	40	44	61	22	50	1.359	1.562	1.778	2.748	0.917	1.887	0.121300596015032	0.828169436991935	0.983252508998565	38.3	56
GRMZM2G456241	50	36	40	37	62	44	1.132	0.773	0.889	0.917	1.421	0.913	0.200948072410927	0.688796585149375	0.955067531993424	41.4	40.7
GRMZM2G456357	306	335	339	241	305	223	11.183	11.609	12.158	9.634	11.283	7.469	-0.32200157329516	0.21119097475434	0.75079445435788	320.8	304.4
GRMZM2G456422	10	12	16	8	8	15	0.854	0.972	1.341	0.747	0.692	1.174	-0.293909742963337	0.734880165510299	0.965662354789718	12.5	12.5
GRMZM2G456471	142	125	200	128	121	197	4.883	4.075	6.749	4.814	4.212	6.208	-0.0366288416730808	0.898303531741505	0.990314257818575	153.6	171.7
GRMZM2G456473	39	56	71	36	34	36	2.413	3.285	4.31	2.436	2.129	2.041	-0.57415736758171	0.249753697748525	0.785004887241116	54.4	55.7
GRMZM2G456547	7	2	5	18	30	36	0.388	0.105	0.272	1.092	1.685	1.83	2.65788735905494	0.00320666712588257	0.068662003543544	4.6	12.5
GRMZM2G456564	698	663	644	466	586	806	19.681	17.726	17.82	14.373	16.726	20.827	-0.106686179295064	0.627053165721379	0.937897353033772	656.6	582.8
GRMZM2G456568	5535	5821	5088	4248	5993	5996	132.262	131.895	119.313	111.036	144.963	131.306	0.00379513431944645	0.982538971867846	0.996812401416257	5377.1	4919.2
GRMZM2G456570	2285	2439	2014	1286	2218	1970	39.932	40.416	34.539	24.583	39.236	31.55	-0.293723465666896	0.142463785150784	0.668769499807105	2202.1	1727.7
GRMZM2G456603	93	113	70	94	129	94	21.278	24.515	15.717	23.525	29.876	19.709	0.248217567529135	0.459194679328552	0.887309861801477	89.9	87.4
GRMZM2G456618	44	48	44	30	29	58	3.974	4.111	3.9	2.964	2.651	4.8	-0.248940008774306	0.622122443016917	0.936423548037461	44.5	38.8
GRMZM2G456626	45	34	45	101	24	52	1.434	1.027	1.407	3.52	0.774	1.518	0.35003847731976	0.505584752405407	0.90400068656343	40.8	78.7
GRMZM2G456669	41	26	30	15	27	19	0.857	0.515	0.615	0.343	0.571	0.364	-0.642817723346875	0.314923872262641	0.820763942922791	31.9	23.4
GRMZM2G456690	270	303	218	196	275	321	11.772	12.527	9.327	9.347	12.137	12.826	0.0238537199807361	0.929110352784429	0.99387407526399	258.1	218.5
GRMZM2G456835	76	90	59	104	55	77	1.642	1.844	1.251	2.458	1.203	1.525	0.0861750209003241	0.837542929387524	0.984146615479259	73.3	87.4
GRMZM2G456960	105	70	137	311	72	156	7	4.425	8.963	22.68	4.859	9.531	0.638006982815622	0.118875710244267	0.624565276716236	102.9	241.6
GRMZM2G456997	2	6	3	29	3	0	0.177	0.504	0.261	2.812	0.269	0	-0.186025690985299	0.923102405994254	0.992824074353536	3.6	17.6
GRMZM2G457003	352	431	277	255	302	344	8.406	9.759	6.491	6.661	7.3	7.528	-0.185148231490468	0.458109584851424	0.886722944514138	345.4	281
GRMZM2G457118	70	59	64	21	34	51	5.792	4.629	5.197	1.901	2.848	3.867	-0.899664723063137	0.0662651472801245	0.48967797220392	63.3	43.9
GRMZM2G457147	97	103	123	80	50	128	3.099	3.12	3.856	2.796	1.617	3.747	-0.37184039750143	0.319246457724723	0.822795006011993	105.9	106.3
GRMZM2G457178	286	388	260	215	344	248	3.358	4.32	2.996	2.761	4.089	2.669	-0.179041132844452	0.444115183694487	0.88153170954505	304.2	250.2
GRMZM2G457201	325	341	262	342	321	264	6.713	6.679	5.311	7.727	6.712	4.998	0.037884980427588	0.871560187898737	0.987525998604024	303.1	321.7
